0.0	-0.39997024783200885	-0.00039997024783200886	0.2989996000297522
0.001	-0.3999712338105077	-0.0007999414816425165	0.2989988000882705
0.002	-0.3999732057307089	-0.0011999146873732255	0.2989976001735831
0.003	-0.3999761635190207	-0.001599890850892246	0.2989960002827322
0.004	-0.3999801070650588	-0.001999870957957305	0.29899400041177426
0.005	-0.3999850362216502	-0.002399855994178955	0.29899160055578006
0.006	-0.3999909508048381	-0.0027998469449837934	0.2989888007088351
0.007	-0.3999978505938887	-0.003199844795577682	0.2989856008640395
0.008	-0.4000057353312985	-0.0035998505309089808	0.29898200101350864
0.009	-0.4000146047228042	-0.003999865135631785	0.29897800114837303
0.01	-0.400024458437392	-0.004399889594069177	0.298973601258779
0.011	-0.4000352961073093	-0.004799924890176487	0.2989688013338888
0.012	-0.4000471173280784	-0.005199972007504565	0.2989636013618813
0.013	-0.4000599216585101	-0.005600031929163076	0.29895800132995215
0.014	-0.40007370862071895	-0.006000105637783795	0.29895200122431437
0.015	-0.40008847770014083	-0.0064001941154839355	0.2989456010301989
0.016	-0.4001042283455499	-0.0068002983438294855	0.2989388007318551
0.017	-0.4001209599690779	-0.007200419303798563	0.2989316003125513
0.018	-0.4001386719462366	-0.0076005579757448	0.29892399975457556
0.019	-0.4001573636159372	-0.008000715339360738	0.2989159990392362
0.02	-0.40017703428051493	-0.008400892373641253	0.2989075981468626
0.021	-0.400197683205753	-0.008801090056847007	0.2988987970568057
0.022	-0.4002193096209085	-0.009201309366467916	0.29888959574743923
0.023	-0.4002419127187391	-0.009601551279186656	0.29887999419616007
0.024	-0.4002654916555313	-0.010001816770842187	0.2988699923793892
0.025	-0.40029004555113085	-0.010402106816393319	0.2988595902725728
0.026	-0.40031557348897134	-0.01080242238988229	0.29884878785018293
0.027	-0.40034207451610876	-0.011202764464398399	0.2988375850857185
0.028	-0.4003695476432534	-0.011603134012041652	0.29882598195170645
0.029	-0.4003979918448043	-0.012003532003886456	0.2988139784197026
0.03	-0.40042740605888577	-0.012403959409945342	0.29880157446029265
0.031	-0.4004577891873841	-0.012804417199132726	0.2987887700430935
0.032	-0.4004891400959858	-0.013204906339228712	0.2987755651367543
0.033	-0.4005214576142173	-0.013605427796842928	0.29876195970895747
0.034	-0.4005547405354858	-0.014005982537378414	0.2987479537264201
0.035	-0.4005889876171217	-0.014406571524995537	0.2987335471548951
0.036	-0.40062419758042084	-0.014807195722575958	0.29871873995917253
0.037	-0.40066036911069064	-0.015207856091686648	0.29870353210308087
0.038	-0.4006975008572945	-0.015608553592543943	0.2986879235494883
0.039	-0.4007355914336998	-0.01600928918397764	0.2986719142603043
0.04	-0.40077463941752506	-0.016410063823395167	0.2986555041964809
0.041	-0.4008146433505909	-0.016810878466745758	0.2986386933180142
0.042	-0.40085560173897017	-0.017211734068484728	0.2986214815839457
0.043	-0.40089751305303917	-0.017612631581537766	0.2986038689523641
0.044	-0.40094037572753194	-0.018013571957265297	0.2985858553804069
0.045	-0.40098418816159404	-0.01841455614542689	0.29856744082426145
0.046	-0.40102894871883826	-0.01881558509414573	0.2985486252391673
0.047	-0.4010746557274016	-0.01921665974987313	0.29852940857941745
0.048	-0.4011213074800031	-0.019617781057353133	0.2985097907983601
0.049	-0.4011689022340036	-0.020018949959587137	0.29848977184840053
0.05	-0.40121743821146505	-0.020420167397798603	0.29846935168100275
0.051	-0.40126691359921346	-0.020821434311397817	0.2984485302466913
0.052	-0.40131732654890073	-0.021222751637946718	0.29842730749505336
0.053	-0.40136867517707	-0.021624120313123787	0.2984056833747402
0.054	-0.4014209575652184	-0.022025541270689005	0.29838365783346954
0.055	-0.4014741717598661	-0.02242701544244887	0.29836123081802707
0.056	-0.4015283157726229	-0.022828543758221492	0.29833840227426883
0.057	-0.40158338758025597	-0.02323012714580175	0.29831517214712305
0.058	-0.4016393851247614	-0.02363176653092651	0.29829154038059214
0.059	-0.4016963063134336	-0.024033462837239943	0.2982675069177549
0.06	-0.4017541490189396	-0.024435216986258883	0.29824307170076864
0.061	-0.4018129110793899	-0.024837029897338273	0.2982182346708713
0.062	-0.40187259029841527	-0.02523890248763669	0.29819299576838365
0.063	-0.40193318444524134	-0.02564083567208193	0.29816735493271157
0.064	-0.40199469125476545	-0.026042830363336694	0.29814131210234823
0.065	-0.40205710842763476	-0.02644488747176433	0.29811486721487646
0.066	-0.4021204336303258	-0.026847007905394654	0.29808802020697106
0.067	-0.40218466449522366	-0.027249192569889877	0.29806077101440115
0.068	-0.40224979862070404	-0.02765144236851058	0.29803311957203266
0.069	-0.4023158335712162	-0.028053758202081797	0.29800506581383057
0.07	-0.4023827668773653	-0.028456140968959164	0.2979766096728616
0.071	-0.4024505960359978	-0.02885859156499516	0.2979477510812966
0.072	-0.4025193185102877	-0.02926111088350545	0.2979184899704131
0.073	-0.40258893172982263	-0.029663699815235273	0.2978888262705979
0.074	-0.4026594330906919	-0.030066359248325965	0.2978587599113495
0.075	-0.40273081995557597	-0.03046909006828154	0.29782829082128126
0.076	-0.40280308965383665	-0.030871893157935378	0.29779741892812334
0.077	-0.4028762394816079	-0.03127476939741698	0.29776614415872593
0.078	-0.40295026670188844	-0.03167771966411887	0.2977344664390618
0.079	-0.4030251685446348	-0.03208074483266351	0.29770238569422913
0.08	-0.40310094220685644	-0.03248384577487037	0.29766990184845427
0.081	-0.4031775848527103	-0.03288702335972308	0.2976370148250945
0.082	-0.40325509361359807	-0.03329027845333668	0.2976037245466412
0.083	-0.4033334655882633	-0.03369361191892494	0.2975700309347223
0.084	-0.4034126978428903	-0.034097024616767835	0.2975359339101055
0.085	-0.40349278741120376	-0.03450051740417904	0.29750143339270135
0.086	-0.40357373129456914	-0.03490409113547361	0.29746652930156586
0.087	-0.4036555264620944	-0.0353077466619357	0.2974312215549039
0.088	-0.4037381698507332	-0.03571148483178643	0.29739551007007214
0.089	-0.4038216583653883	-0.03611530649015182	0.297359394763582
0.09	-0.40390598887901596	-0.03651921247903084	0.2973228755511029
0.091	-0.40399115823273196	-0.03692320363726357	0.2972859523474657
0.092	-0.40407716323591786	-0.03732728080049949	0.29724862506666516
0.093	-0.4041640006663298	-0.03773144480116582	0.297210893621864
0.094	-0.40425166727020573	-0.03813569646843602	0.29717275792539555
0.095	-0.40434015976237614	-0.038540036628198396	0.29713421788876737
0.096	-0.4044294748263739	-0.038944466103024766	0.29709527342266434
0.097	-0.4045196091145461	-0.039348985712139316	0.2970559244369522
0.098	-0.4046105592481668	-0.039753596271387484	0.2970161708406808
0.099	-0.40470232181754945	-0.040158298593205036	0.2969760125420876
0.1	-0.4047948933821627	-0.040563093486587196	0.296935449448601
0.101	-0.404888270470745	-0.04096798175705794	0.29689448146684394
0.102	-0.4049824495814205	-0.04137296420663936	0.2968531085026373
0.103	-0.4050774271818162	-0.04177804163382117	0.2968113304610035
0.104	-0.40517319970918114	-0.04218321483353035	0.29676914724617
0.105	-0.40526976357050354	-0.04258848459710086	0.2967265587615729
0.106	-0.40536711514263224	-0.04299385171224349	0.29668356490986064
0.107	-0.4054652507723968	-0.04339931696301589	0.29664016559289763
0.108	-0.40556416677672863	-0.04380488112979262	0.2965963607117678
0.109	-0.4056638594427845	-0.0442105449892354	0.2965521501667786
0.11	-0.40576432502806925	-0.04461630931426347	0.29650753385746437
0.111	-0.4058655597605597	-0.04502217487402403	0.29646251168259036
0.112	-0.40596755983883065	-0.04542814243386286	0.2964170835401565
0.113	-0.40607032143218014	-0.04583421275529504	0.2963712493274012
0.114	-0.40617384068075646	-0.0462403865959758	0.29632500894080527
0.115	-0.40627811369568584	-0.046646664709671486	0.2962783622760956
0.116	-0.40638313655920005	-0.04705304784623068	0.29623130922824936
0.117	-0.4064889053247667	-0.04745953675155545	0.2961838496914978
0.118	-0.4065954160172193	-0.04786613216757267	0.29613598355933024
0.119	-0.40670266463288723	-0.048272834832205555	0.296087710724498
0.12	-0.40681064713972753	-0.04867964547934528	0.2960390310790187
0.121	-0.4069193594774584	-0.04908656483882274	0.29598994451417987
0.122	-0.4070287975576909	-0.04949359363638043	0.2959404509205435
0.123	-0.4071389572640644	-0.04990073259364449	0.29589055018794985
0.124	-0.40724983445238006	-0.05030798242809687	0.29584024220552174
0.125	-0.4073614249507372	-0.05071534385304761	0.2957895268616687
0.126	-0.4074737245596693	-0.051122817577607275	0.2957384040440911
0.127	-0.4075867290522808	-0.051530404306659554	0.2956868736397844
0.128	-0.40770043417438506	-0.05193810474083394	0.29563493553504355
0.129	-0.40781483564464305	-0.052345919576478585	0.2955825896154671
0.13	-0.4079299291547022	-0.052753849505633284	0.2955298357659614
0.131	-0.40804571036933573	-0.05316189521600262	0.29547667387074544
0.132	-0.40816217492658485	-0.0535700573909292	0.2954231038133545
0.133	-0.40827931843789833	-0.0539783367093671	0.2953691254766451
0.134	-0.4083971364882757	-0.05438673384585538	0.2953147387427993
0.135	-0.40851562463640956	-0.05479524947049179	0.2952599434933288
0.136	-0.40863477841482826	-0.05520388424890662	0.2952047396090799
0.137	-0.4087545933300412	-0.05561263884223666	0.29514912697023765
0.138	-0.4088750648626823	-0.05602151390709934	0.29509310545633055
0.139	-0.4089961884676561	-0.056430510095566995	0.295036674946235
0.14	-0.4091179595742828	-0.05683962805514128	0.29497983531817984
0.141	-0.40924037358644616	-0.05724886842872772	0.2949225864497511
0.142	-0.40936342588274	-0.05765823185461046	0.2948649282178965
0.143	-0.4094871118166152	-0.05806771896642708	0.29480686049893007
0.144	-0.40961142671653034	-0.05847733039314361	0.2947483831685369
0.145	-0.40973636588609785	-0.05888706675902971	0.29468949610177786
0.146	-0.4098619246042364	-0.05929692868363395	0.29463019917309424
0.147	-0.40998809812531933	-0.05970691678175927	0.2945704922563125
0.148	-0.4101148816793259	-0.06011703166343859	0.29451037522464907
0.149	-0.4102422704719933	-0.06052727393391058	0.29444984795071516
0.15	-0.4103702596849675	-0.06093764419359555	0.2943889103065216
0.151	-0.4104988444759565	-0.061348143038071505	0.2943275621634835
0.152	-0.41062801997888315	-0.06175877105805039	0.2942658033924254
0.153	-0.4107577813040387	-0.06216952883935443	0.29420363386358606
0.154	-0.41088812353823706	-0.06258041696289267	0.29414105344662317
0.155	-0.4110190417449687	-0.06299143600463764	0.29407806201061854
0.156	-0.4111505309645567	-0.0634025865356022	0.29401465942408295
0.157	-0.4112825862143124	-0.06381386912181651	0.29395084555496115
0.158	-0.41141520248869007	-0.0642252843243052	0.29388662027063683
